,result,table,duration_in_ms,event_code,header.cycle_id,header.run_id,tag,timestamp,user_message
455,_result,0,1475.0,103.0,50,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318673.9558842,TASK_RESUMED
456,_result,0,0.0,300.0,50,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318677.5915515,QA_PASS
457,_result,0,0.0,201.0,50,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318677.6506433,CYCLE_END
458,_result,0,14517.0,202.0,50,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318677.681909,CYCLE_TIME
459,_result,0,0.0,300.0,50,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318677.7080455,QA_PASS
460,_result,0,0.0,200.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318677.7484002,CYCLE_START
461,_result,0,0.0,301.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318683.8736908,QA_FAIL
462,_result,0,0.0,301.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318692.1212456,QA_FAIL
463,_result,0,0.0,102.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318692.2132053,TASK_PAUSED
464,_result,0,3021.0,103.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318695.2096698,TASK_RESUMED
465,_result,0,0.0,300.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318700.5149043,QA_PASS
466,_result,0,0.0,201.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318700.6195097,CYCLE_END
467,_result,0,22915.0,202.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318700.7367864,CYCLE_TIME
468,_result,0,0.0,300.0,51,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318700.8346446,QA_PASS
469,_result,0,0.0,200.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318701.048828,CYCLE_START
470,_result,0,0.0,300.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318702.9154348,QA_PASS
471,_result,0,0.0,301.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318707.8818407,QA_FAIL
472,_result,0,0.0,102.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318707.987705,TASK_PAUSED
473,_result,0,3188.0,103.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318711.1537278,TASK_RESUMED
474,_result,0,0.0,300.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318717.254003,QA_PASS
475,_result,0,0.0,201.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318717.3429267,CYCLE_END
476,_result,0,16472.0,202.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318717.43932,CYCLE_TIME
477,_result,0,0.0,300.0,52,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318717.5335157,QA_PASS
478,_result,0,0.0,200.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318717.731219,CYCLE_START
479,_result,0,0.0,300.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318722.9376793,QA_PASS
480,_result,0,0.0,300.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318723.0871809,QA_PASS
481,_result,0,0.0,102.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318723.1312156,TASK_PAUSED
482,_result,0,254.0,103.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318723.385262,TASK_RESUMED
483,_result,0,0.0,301.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318726.6626701,QA_FAIL
484,_result,0,0.0,201.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318726.6854727,CYCLE_END
485,_result,0,9070.0,202.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318726.7263894,CYCLE_TIME
486,_result,0,0.0,300.0,53,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318726.7609053,QA_PASS
487,_result,0,0.0,200.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318726.810639,CYCLE_START
488,_result,0,0.0,300.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318735.2808833,QA_PASS
489,_result,0,0.0,301.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318744.5025833,QA_FAIL
490,_result,0,0.0,102.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318744.9178398,TASK_PAUSED
491,_result,0,820.0,103.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318745.4876616,TASK_RESUMED
492,_result,0,0.0,300.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318754.8211472,QA_PASS
493,_result,0,0.0,201.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318754.8888166,CYCLE_END
494,_result,0,28124.0,202.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318754.9544423,CYCLE_TIME
495,_result,0,0.0,300.0,54,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318754.9954765,QA_PASS
496,_result,0,0.0,200.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318755.0759304,CYCLE_START
497,_result,0,0.0,300.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318759.3462784,QA_PASS
498,_result,0,0.0,301.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318768.9899278,QA_FAIL
499,_result,0,0.0,102.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318769.0915897,TASK_PAUSED
500,_result,0,2895.0,103.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318771.9470205,TASK_RESUMED
501,_result,0,0.0,300.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318778.3363602,QA_PASS
502,_result,0,0.0,201.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318778.387008,CYCLE_END
503,_result,0,23364.0,202.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318778.4342513,CYCLE_TIME
504,_result,0,0.0,300.0,55,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318778.4575405,QA_PASS
505,_result,0,0.0,200.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318778.5101895,CYCLE_START
506,_result,0,0.0,300.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318778.7115498,QA_PASS
507,_result,0,0.0,301.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318784.1961277,QA_FAIL
508,_result,0,0.0,102.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318784.332418,TASK_PAUSED
509,_result,0,1672.0,103.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318785.8962116,TASK_RESUMED
510,_result,0,0.0,300.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318791.3860848,QA_PASS
511,_result,0,0.0,201.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318791.4320312,CYCLE_END
512,_result,0,12972.0,202.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318791.4758205,CYCLE_TIME
513,_result,0,0.0,300.0,56,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318791.4982848,QA_PASS
514,_result,0,0.0,200.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318791.5341733,CYCLE_START
515,_result,0,0.0,300.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318795.054505,QA_PASS
516,_result,0,0.0,301.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318802.4872897,QA_FAIL
517,_result,0,0.0,102.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318802.6044014,TASK_PAUSED
518,_result,0,1053.0,103.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318803.6260018,TASK_RESUMED
519,_result,0,0.0,301.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318805.6424165,QA_FAIL
520,_result,0,0.0,201.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318805.667465,CYCLE_END
521,_result,0,14159.0,202.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318805.705065,CYCLE_TIME
522,_result,0,0.0,300.0,57,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318805.7366545,QA_PASS
523,_result,0,0.0,200.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318805.7781284,CYCLE_START
524,_result,0,0.0,301.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318808.1975143,QA_FAIL
525,_result,0,0.0,300.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318811.2096484,QA_PASS
526,_result,0,0.0,102.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318811.2589839,TASK_PAUSED
527,_result,0,562.0,103.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318811.827613,TASK_RESUMED
528,_result,0,0.0,301.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318816.1105778,QA_FAIL
529,_result,0,0.0,201.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318816.154804,CYCLE_END
530,_result,0,10412.0,202.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318816.2066147,CYCLE_TIME
531,_result,0,0.0,300.0,58,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318816.2492192,QA_PASS
532,_result,0,0.0,200.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318816.3572757,CYCLE_START
533,_result,0,0.0,300.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318818.462914,QA_PASS
534,_result,0,0.0,300.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318818.75615,QA_PASS
535,_result,0,0.0,102.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318818.8166323,TASK_PAUSED
536,_result,0,380.0,103.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318819.162891,TASK_RESUMED
537,_result,0,0.0,301.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318822.2771888,QA_FAIL
538,_result,0,0.0,201.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318822.3403943,CYCLE_END
539,_result,0,6055.0,202.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318822.3698518,CYCLE_TIME
540,_result,0,0.0,300.0,59,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318822.3913975,QA_PASS
541,_result,0,0.0,200.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318822.430041,CYCLE_START
542,_result,0,0.0,301.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318829.4245644,QA_FAIL
543,_result,0,0.0,301.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318837.8462648,QA_FAIL
544,_result,0,0.0,102.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318837.9016907,TASK_PAUSED
545,_result,0,1717.0,103.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318839.6304815,TASK_RESUMED
546,_result,0,0.0,301.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318845.6457038,QA_FAIL
547,_result,0,0.0,201.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318845.683776,CYCLE_END
548,_result,0,23280.0,202.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318845.7212815,CYCLE_TIME
549,_result,0,0.0,300.0,60,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318845.7456348,QA_PASS
550,_result,0,0.0,200.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318845.7971535,CYCLE_START
551,_result,0,0.0,300.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318849.2029867,QA_PASS
552,_result,0,0.0,300.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318854.5127106,QA_PASS
553,_result,0,0.0,102.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318854.5980265,TASK_PAUSED
554,_result,0,202.0,103.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318854.7832155,TASK_RESUMED
555,_result,0,0.0,301.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318861.9570231,QA_FAIL
556,_result,0,0.0,201.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318862.0006804,CYCLE_END
557,_result,0,16254.0,202.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318862.0434883,CYCLE_TIME
558,_result,0,0.0,300.0,61,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318862.066425,QA_PASS
559,_result,0,0.0,200.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318862.102306,CYCLE_START
560,_result,0,0.0,300.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318871.638196,QA_PASS
561,_result,0,0.0,300.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318881.599904,QA_PASS
562,_result,0,0.0,102.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318881.6887798,TASK_PAUSED
563,_result,0,218.0,103.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318881.8739274,TASK_RESUMED
564,_result,0,0.0,301.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318890.3079634,QA_FAIL
565,_result,0,0.0,201.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318890.364324,CYCLE_END
566,_result,0,28299.0,202.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318890.4358666,CYCLE_TIME
567,_result,0,0.0,300.0,62,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318890.5150254,QA_PASS
568,_result,0,0.0,200.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318890.6500998,CYCLE_START
569,_result,0,0.0,300.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318897.8894625,QA_PASS
570,_result,0,0.0,300.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318902.7210796,QA_PASS
571,_result,0,0.0,102.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318902.909178,TASK_PAUSED
572,_result,0,3552.0,103.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318906.4578052,TASK_RESUMED
573,_result,0,0.0,301.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318914.5344048,QA_FAIL
574,_result,0,0.0,201.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318914.5990465,CYCLE_END
575,_result,0,24021.0,202.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318914.6949775,CYCLE_TIME
576,_result,0,0.0,300.0,63,RAFCON_6fe11a087d844888b527cad1140070f4,cycle,1632318914.78251,QA_PASS
577,_result,0,0.0,200.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318914.9023688,CYCLE_START
578,_result,0,0.0,300.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,step_1,1632318923.2940006,QA_PASS
579,_result,0,0.0,301.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,step_2,1632318926.360225,QA_FAIL
580,_result,0,0.0,102.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318926.470974,TASK_PAUSED
581,_result,0,2509.0,103.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318928.953065,TASK_RESUMED
582,_result,0,0.0,301.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,step_3,1632318939.090204,QA_FAIL
583,_result,0,0.0,201.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318939.2100222,CYCLE_END
584,_result,0,24408.0,202.0,64,RAFCON_6fe11a087d844888b527cad1140070f4,,1632318939.3503609,CYCLE_TIME
