#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:53.338Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:53.348Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:53.356Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:53.372Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:54.062Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:54.698Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:54.73Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:55.832Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:58.298Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:58.322Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:58.338Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:58.346Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:58.364Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:11:59.796Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:00.226Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:00.27Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:00.432Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:01.128Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:01.2Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:01.232Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:01.256Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:01.302Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:02.174Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:03.16Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:03.19Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:03.336Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:04.252Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:04.274Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:04.286Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:04.294Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:04.314Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:05.362Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:07.23Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:07.272Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:09.938Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:10.832Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:10.882Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:10.918Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:10.942Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:10.98Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:11.388Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:12.952Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:12.988Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:15.384Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:17.626Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:17.688Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:17.718Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:17.75Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:17.796Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:17.916Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:19.066Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:19.094Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:21.538Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:24.082Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:24.1Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:24.108Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:24.118Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:24.138Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:24.504Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:27.416Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:27.44Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:30.268Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:31.716Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:31.742Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:31.762Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:31.77Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:31.788Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:34.462Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:36.986Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:37.018Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:37.762Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:38.364Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:38.386Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:38.404Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:38.416Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:38.44Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:40.028Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:41.506Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:41.532Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:41.864Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:43.21Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:43.25Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:43.274Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:43.292Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:43.31Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:46.272Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:46.636Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:46.656Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:46.798Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:48.378Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:48.402Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:48.418Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:48.426Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:48.442Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:50.696Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:52.576Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:52.596Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:54.674Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:55.108Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:55.128Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:55.138Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:55.146Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:55.166Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:56.332Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:57.934Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:57.962Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:12:58.852Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:00.968Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:00.99Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:01.002Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:01.01Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:01.028Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:03.022Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:03.944Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:03.968Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:06.336Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:09.012Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:09.046Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:09.066Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:09.078Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:09.096Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:11.894Z,step_1,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:13.692Z,step_2,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:13.718Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:15.428Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:16.244Z,step_3,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:16.266Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:16.284Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:16.292Z,cycle,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:16.306Z,,tag,EventClient
,,9,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:13:16.318Z,,tag,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:05.152Z,TASK_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:05.168Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:06.636Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:09.454Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:09.47Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:09.514Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.198Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.224Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.24Z,CYCLE_TIME,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.248Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.266Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.46Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.786Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:11.808Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:14.08Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:16.47Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:16.492Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:16.504Z,CYCLE_TIME,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:16.512Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:16.532Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:18.926Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:19.558Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:19.58Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:20.538Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:21.742Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:21.762Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:21.776Z,CYCLE_TIME,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:21.784Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:21.802Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:22.652Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:24.308Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:24.336Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:25.976Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:28.786Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:28.806Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:28.816Z,CYCLE_TIME,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:28.824Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:28.842Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:31.038Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:33.57Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:33.588Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:34.958Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:35.612Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:35.64Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:35.66Z,CYCLE_TIME,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:35.676Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:35.69Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:38.424Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:40.418Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:40.452Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:41.996Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:42.138Z,QA_FAIL,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:42.148Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:42.16Z,CYCLE_TIME,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:42.17Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:42.188Z,CYCLE_START,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:44.998Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:46.266Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:46.296Z,TASK_PAUSED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:46.368Z,TASK_RESUMED,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:48.184Z,QA_PASS,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:48.212Z,CYCLE_END,user_message,EventClient
,,10,2022-03-22T09:32:11.144381689Z,2022-03-22T21:32:11.144381689Z,2022-03-22T21:10:48.228Z,CYCLE_TIME,user_message,EventClient
